Site_Year,SiteID,Year,Abutilon theophrasti,Acalypha rhomboidea,Acalypha virginica,Acer negundo,Acer rubrum,Acer saccharinum,Acer saccharum,Achillea millefolium,Acorus americanus,Acorus calamus,Ageratina altissima,Agrimonia parviflora,Agrostis gigantea,Agrostis hyemalis,Alisma triviale,Alliaria petiolata,Allium mutablile,Allium vineale,Alopecurus carolinianus,Amaranthus rudis,Amaranthus tuberculatus,Ambrosia artemisiifolia,Ambrosia trifida,Ammannia coccinea,Ampelamus albidus,Amphicarpaea bracteata,Andropogon gerardii,Anemone canadensis,Angelica atropurpurea,Antenoron virginianum,Apios americana,Apocynum cannabinum,Apocynum sibiricum,Arctium minus,Arnoglossum plantaginea,Asclepias incarnata,Asclepias syriaca,Aster drummondii,Aster firmus,Aster lanceolatus,Aster lateriflorus,Aster novae-angliae,Aster ontarionis,Aster pilosus,Aster praealtus,Aster puniceus,Azolla mexicana,Barbarea vulgaris,Bidens aristosa,Bidens cernua,Bidens comosa,Bidens coronata,Bidens frondosa,Boehmeria cylindrica,Bolboschoenus fluviatilis,Boltonia asteroides,Bromus commutatus,Bromus inermis,Calamagrostis canadensis,Calamagrostis inexpansia,Calystegia sepium,Campanula aparinoides,Campanulastrum americanum,Campsis radicans,Cardamine parviflora,Carex alopecoidea,Carex annectens,Carex atherodes,Carex blanda,Carex brachyglossa,Carex cephalophora,Carex comosa,Carex conjuncta,Carex cristatella,Carex davisii,Carex frankii,Carex granularis,Carex grayi,Carex grisea,Carex haydenii,Carex hyalinolepis,Carex jamesii,Carex lacustris,Carex lupuliformis,Carex lupulina,Carex lurida,Carex molesta,Carex muskingumensis,Carex normalis,Carex pellita,Carex radiata,Carex scoparia,Carex shortiana,Carex sparganioides,Carex stipata,Carex stricta,Carex suberecta,Carex tribuloides,Carex trichocarpa,Carex vesicaria,Carex vulpinoidea,Carya cordiformis,Carya illinoensis,Cephalanthus occidentalis,Ceratophyllum demersum,Chamaechrista fasciculata,Chamaesyce humistrata,Chamaesyce maculata,Chamaesyce nutans,Chasmanthium latifolium,Chelone glabra,Chenopodium album,Cicuta bulbifera,Cinna arundinacea,Circaea lutetiana,Cirsium altissimum,Cirsium arvense,Cirsium discolor,Conium maculatum,Conoclinium coelestinum,Convolvulus arvensis,Conyza canadensis,Coreopsis tripteris,Cornus drummondii,Cornus obliqua,Cornus racemosa,Cornus rugosa,Cryptotaenia canadensis,Cuscuta polygonorum,Cyperus erythrorhizos,Cyperus esculentus,Cyperus odoratus,Cyperus squarrosus,Cyperus strigosus,Dactylis glomerata,Daucus carota,Desmodium illinoense,Digitaria sanguinalis,Diodia teres,Diospyros virginiana,Echinochloa colonum,Echinochloa crus-galli,Echinodorus berteroi,Eleocharis erythropoda,Eleocharis macrostachya,Eleocharis ovata,Eleocharis palustris,Elodea canadensis,Elymus canadensis,Elymus virginicus,Elytrigia repens,Epilobium coloratum,Equisetum arvense,Eragrostis pectinacea,Erechtites hieracifolia,Erigeron annuus,Erigeron strigosus,Eryngium yuccifolium,Eupatoriadelphus fistulosus,Eupatoriadelphus maculatus,Eupatorium altissimum,Eupatorium perfoliatum,Eupatorium serotinum,Euthamia graminifolia,Fallopia scandens,Festuca arundinacea,Festuca subverticillata,Fragaria virginiana,Frangula alnus,Fraxinus lanceolata,Galium aparine,Galium obtusum,Galium tinctorium,Galium triflorum,Geum canadense,Geum laciniatum,Glechoma hederacea,Gleditsia triacanthos,Glyceria grandis,Glyceria striata,Glycine max,Gratiola neglecta,Hackelia virginiana,Helenium autumnale,Helianthus grosseserratus,Helianthus tuberosus,Heteranthera reniformis,Hibiscus laevis,Hibiscus lasiocarpus,Hibiscus moscheutos,Hibiscus trionum,Hierochloe odorata,Hordeum jubatum,Humulus lupulus,Hypericum mutilum,Hypericum perforatum,Hypericum sphaerocarpum,Ilex decidua,Impatiens capensis,Impatiens pallida,Ipomoea hederacea,Ipomoea lacunosa,Ipomoea pandurata,Iris shrevei,Iva annua,Juglans nigra,Juncus dudleyi,Juncus effusus,Juncus interior,Juncus nodosus,Juncus tenuis,Lactuca serriola,Laportea canadensis,Leersia oryzoides,Leersia virginica,Lemna minor,Lemna trisulca,Lemna valdiviana,Leonurus cardiaca,Lepidium campestre,Leptochloa fascicularis,Leucospora multifida,Limnobium spongia,Lindernia anagallidea,Lobelia siphilitica,Lonicera japonica,Ludwigia alternifolia,Ludwigia palustris,Ludwigia peploides,Ludwigia polycarpa,Lycopus americanus,Lycopus uniflorus,Lycopus virginicus,Lysimachia ciliata,Lysimachia nummularia,Lysimachia terrestris,Lythrum alatum,Lythrum salicaria,Medicago sativa,Melilotus alba,Melilotus officinalis,Menispermum canadense,Mentha arvensis,Mentha x gracilis,Mimulus alatus,Mimulus ringens,Moehringia lateriflora,Mollugo verticillata,Monarda fistulosa,Morus alba,Muhlenbergia frondosa,Myriophyllum heterophyllum,Nepeta cataria,Nuphar advena,Nuphar variegatum,Oenothera biennis,Oenothera pilosella,Onoclea sensibilis,Oxalis fontana,Oxalis stricta,Parietaria pensylvanica,Parthenocissus quinquefolia,Pastinaca sativa,Penstemon digitalis,Penthorum sedoides,Persicaria amphibium,Persicaria cespitosa,Persicaria coccinea,Persicaria hydropiper,Persicaria hydropiperoides,Persicaria lapathifolia,Persicaria pensylvanica,Persicaria punctata,Persicaria setacea,Persicaria vulgaris,Phalaris arundinacea,Phleum pratense,Phlox maculata,Phragmites australis,Phyla lanceolata,Physalis subglabrata,Physostegia virginiana,Phytolacca americana,Pilea pumila,Plantago rugelii,Poa compressa,Poa pratensis,Poa sylvestris,Polygonum aviculare,Polygonum neglectum,Polygonum ramosissimum,Populus deltoides,Portulaca oleracea,Potamogeton foliosus,Potamogeton nodosus,Potentilla norvegica,Potentilla simplex,Proserpinaca palustris,Prunella vulgaris,Prunus serotina,Pycnanthemum tenuifolium,Pycnanthemum virginianum,Quercus palustris,Ranunculus abortivus,Ranunculus longirostris,Ranunculus pensylvanicus,Ranunculus septentrionalis,Ratibida pinnata,Reynoutria japonica,Rhamnus cathartica,Ribes americanum,Ribes missouriense,Robinia pseudoacacia,Rorippa palustris,Rosa multiflora,Rosa setigera,Rotala ramosior,Rubus allegheniensis,Rubus occidentalis,Rubus pensilvanicus,Rudbeckia laciniata,Ruellia strepens,Rumex altissimus,Rumex crispus,Rumex verticillatus,Sagittaria latifolia,Salix interior,Salix nigra,Sambucus canadensis,Samolus parviflorus,Sanicula canadensis,Sanicula odorata,Schoenoplectus acutus,Schoenoplectus tabernaemontani,Scirpus atrovirens,Scirpus georgianus,Scutellaria lateriflora,Senecio glabellus,Senna marilandica,Setaria faberi,Setaria glauca,Setaria viridis,Sicyos angulatus,Sida spinosa,Silene nivea,Silphium integrifolium,Silphium laciniatum,Silphium perfoliatum,Smilax tamnoides,Solanum carolinense,Solanum dulcamara,Solidago altissima,Solidago gigantea,Solidago juncea,Sonchus arvensis,Sparganium eurycarpum,Spartina pectinata,Spermacoce glabra,Sphenopholis intermedia,Spiraea alba,Spirodela polyrhiza,Stachys hispida,Stachys pilosa,Stellaria media,Symphoricarpos orbiculatus,Taraxacum officinale,Taxodium distichum,Teucrium canadense,Thalictrum dasycarpum,Thalictrum revolutum,Thelypteris palustris,Toxicodendron radicans,Tracaulon sagittatum,Tradescantia ohiensis,Tragopogon pratensis,Tridens flavus,Trifolium pratense,Trifolium repens,Typha angustifolia,Typha latifolia,Ulmus americana,Ulmus rubra,Urtica gracilis,Utricularia gibba,Utricularia macrorhiza,Verbena hastata,Verbena urticifolia,Verbesina alternifolia,Vernonia fasciculata,Vernonia gigantea,Vernonia missurica,Veronica arvensis,Veronica peregrina,Viburnum recognitum,Viola sororia,Vitis cinerea,Vitis riparia,Vitis vulpina,Wolffia braziliensis,Wolffia columbiana,Wolffiella gladiata,Xanthium strumarium,Zea mays
021802W_3,021802W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005257009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575642523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175525701,0,0,0,0,0,0,0,0.243574766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
022001W_3,022001W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006994637,0,0,0,0,0,0,0,0,0,0,0,0,0.018885521,0,0,0.156913033,0,0,0,0,0,0,0,0,0,0,0,0.001398927,0,0,0,0.006994637,0,0,0,0,0.028911168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001398927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633014689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024481231,0,0,0.001398927,0,0,0,0,0,0,0,0,0,0,0.007227792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013989275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031475869,0,0,0.008393565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
022302W_3,022302W,3,0,0.043192725,0,0,0,0,0,0,0,0,0,0.007577671,0,0.021217479,0,0.009345794,0,0,0,0,0,0.004546603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001515534,0.007577671,0,0,0,0,0,0,0,0,0,0.395554433,0,0,0.000252589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001768123,0,0,0,0.139934327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003031068,0,0,0,0,0,0.001768123,0,0,0,0,0,0,0,0,0,0,0,0.000505178,0,0,0,0,0,0,0,0,0,0.002020712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018439,0,0,0,0.003031068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000505178,0,0,0.001515534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033341753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003031068,0,0.037130589,0.001010356,0,0,0,0,0,0,0,0,0.06819904,0.029047739,0,0,0,0,0,0,0,0,0.000252589,0,0,0,0,0,0,0,0,0,0,0,0,0.000252589,0,0.000252589,0,0,0.027532205,0.009093205,0,0,0,0,0.001515534,0,0,0,0,0,0,0,0,0,0,0,0.003031068,0,0,0,0.065925739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011113918,0.01566052,0,0,0,0,0,0,0.016670876,0,0,0.001515534,0,0,0.000252589,0,0,0,0,0.000252589,0,0,0,0,0,0,0,0,0,0,0.001515534,0,0,0,0.010103562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
022901W_3,022901W,3,0,0,0,0.00025294,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001138232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014038194,0,0.009611736,0,0,0,0,0,0,0.025926394,0,0,0,0,0.050714557,0.021752877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095105603,0,0,0,0,0,0,0,0,0,0,0,0.003794106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010244088,0,0,0.000758821,0,0,0,0,0,0,0,0.000758821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007588213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003794106,0,0,0,0.000379411,0,0,0,0.000758821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25749336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000758821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016567598,0,0,0,0.005311749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013279373,0,0,0,0,0.147337802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000758821,0,0.009485266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044391046,0,0.033008726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001011762,0,0,0,0.000885292,0.013532313,0,0,0,0,0,0.182875933,0,0,0,0.006829392,0,0,0.009485266,0,0,0,0,0,0,0,0.000758821,0,0,0.009485266,0,0,0,0,0,0
025701W_3,025701W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087612417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.912387583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
031806W_3,031806W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013232514,0,0.018903592,0,0,0,0,0.110270951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145242596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010081916,0,0,0,0,0,0,0,0,0,0,0,0,0.079395085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009451796,0,0.034971645,0,0,0,0,0,0,0,0.00031506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005671078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001890359,0.005986137,0,0.032136106,0,0,0.004410838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011342155,0,0,0,0.043478261,0,0,0.00031506,0,0,0.04442344,0,0,0,0,0,0,0,0,0,0,0.002520479,0,0,0,0,0,0,0,0,0,0,0.010081916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004095778,0,0,0,0,0,0,0.194391934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017013233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189035917,0,0,0,0,0,0.011342155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
035207W_3,035207W,3,0,0.002869198,0,0,0,0,0,0,0,0,0,0,0,0.000168776,0,0,0,0,0,0,0,0.000168776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076118143,0,0,0,0,0,0,0,0,0,0,0,0,0.019240506,0,0.001012658,0,0,0,0,0,0,0.118987342,0,0,0,0,0,0,0,0,0,0,0,0,0.010295359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006075949,0,0.021265823,0,0,0,0.278481013,0,0,0,0,0.056202532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127257384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022109705,0,0,0,0,0,0,0,0.082531646,0,0,0,0.005063291,0,0,0,0,0,0,0,0,0.011139241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001012658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005063291,0,0.001012658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036624473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005063291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02835443,0,0.000168776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013333333,0,0,0.070379747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
035310W_3,035310W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090314914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027728263,0,0,0.007130125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005941771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007130125,0,0,0,0,0,0,0,0,0,0.069320658,0,0,0,0,0,0,0,0.005941771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001386413,0,0,0,0,0,0,0,0,0,0.001188354,0,0,0,0,0,0,0,0.005941771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002574767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005941771,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217468806,0,0.118241236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005941771,0,0.048128342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005941771,0.001188354,0,0.003763121,0,0,0.005941771,0,0,0,0,0,0,0,0.034660329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030897207,0,0,0,0,0,0,0,0.165577342,0,0,0.00198059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123786888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005941771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
040301W_3,040301W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002170543,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044031008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001860465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000310078,0,0,0,0,0,0,0.937984496,0,0,0,0,0,0,0,0.006821705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001860465,0,0,0,0,0,0,0,0,0,0,0,0.002170543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000620155,0,0,0,0,0,0,0,0,0,0,0.002170543,0,0,0,0,0,0,0,0,0
043302W_3,043302W,3,0,0.0345898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015964523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007982262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010864745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023946785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006651885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010643016,0,0.267405765,0,0,0,0,0,0,0,0,0.001330377,0,0,0,0,0,0.010643016,0.009534368,0,0,0.016629712,0,0,0,0,0,0,0,0.001330377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006651885,0,0,0,0,0,0,0,0.00443459,0,0,0.422394678,0,0,0,0,0,0,0,0,0,0,0.010864745,0,0,0,0,0,0,0,0,0,0,0,0.001330377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019955654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107538803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006651885,0,0,0,0,0,0,0,0.002660754,0,0,0,0,0,0,0,0
043801W_3,043801W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008038585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.760986066,0,0,0,0,0,0,0,0,0,0,0.072883173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158092176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
