"id","site_code","date","year","season","survey_day","plot_distance","start_time","temperature","wind","cloud","soil_moisture","external_grass_cover","a_herp_visit_table_comments","visit_code","scientific_name","common_name","abundance","cover","gravid","a_herp_data_table_comments"
"10587","site_1-43",2017-10-11,2017,"S",1,"80","8:00","2","0","3","0","0","","2017-S-1-43-1-80","","",0,"Sleepers",NA,""
"10587","site_1-43",2017-10-11,2017,"S",1,"80","8:00","2","0","3","0","0","","2017-S-1-43-1-80","","",0,"Tin",NA,""
"10586","site_1-43",2017-10-11,2017,"S",1,"20","8:00","2","0","3","0","0","","2017-S-1-43-1-20","","",0,"Sleepers",NA,""
"10586","site_1-43",2017-10-11,2017,"S",1,"20","8:00","2","0","3","0","0","","2017-S-1-43-1-20","","",0,"Tiles",NA,""
"10595","site_1-46",2017-10-11,2017,"S",1,"20","10:20","2","1","3","0","3","","2017-S-1-46-1-20","Cryptophis nigrescens","Eastern Small-eyed Snake",1,"Tin",NA,""
"10595","site_1-46",2017-10-11,2017,"S",1,"20","10:20","2","1","3","0","3","","2017-S-1-46-1-20","","",0,"Sleepers",NA,""
"10596","site_1-46",2017-10-11,2017,"S",1,"80","10:20","2","1","3","0","3","","2017-S-1-46-1-80","","",0,"Tin",NA,""
"10596","site_1-46",2017-10-11,2017,"S",1,"80","10:20","2","1","3","0","3","","2017-S-1-46-1-80","","",0,"Sleepers",NA,""
"10596","site_1-46",2017-10-11,2017,"S",1,"80","10:20","2","1","3","0","3","","2017-S-1-46-1-80","","",0,"Tiles",NA,""
"10597","site_1-46",2017-10-11,2017,"S",1,"INC","10:20","2","1","3",NA,NA,"","2017-S-1-46-1-INC","","",0,"",NA,""
"10595","site_1-46",2017-10-11,2017,"S",1,"20","10:20","2","1","3","0","3","","2017-S-1-46-1-20","","",0,"Tiles",NA,""
"10705","site_1-50",2017-10-11,2017,"S",1,"INC","7:36","2","1","2",NA,NA,"","2017-S-1-50-1-INC","","",0,"",NA,""
"10703","site_1-50",2017-10-11,2017,"S",1,"20","7:36","2","1","2","1","0","","2017-S-1-50-1-20","","",0,"Tin",NA,""
"10703","site_1-50",2017-10-11,2017,"S",1,"20","7:36","2","1","2","1","0","","2017-S-1-50-1-20","","",0,"Sleepers",NA,""
"10704","site_1-50",2017-10-11,2017,"S",1,"80","7:36","2","1","2","1","0","","2017-S-1-50-1-80","","",0,"Tiles",NA,""
"10703","site_1-50",2017-10-11,2017,"S",1,"20","7:36","2","1","2","1","0","","2017-S-1-50-1-20","","",0,"Tiles",NA,""
"10704","site_1-50",2017-10-11,2017,"S",1,"80","7:36","2","1","2","1","0","","2017-S-1-50-1-80","","",0,"Tin",NA,""
"10704","site_1-50",2017-10-11,2017,"S",1,"80","7:36","2","1","2","1","0","","2017-S-1-50-1-80","","",0,"Sleepers",NA,""
"10706","site_1-51",2017-10-11,2017,"S",1,"20","8:58","3","1","1","0","0","","2017-S-1-51-1-20","Cryptophis nigrescens","Eastern Small-eyed Snake",1,"Tin",NA,"adult"
"10706","site_1-51",2017-10-11,2017,"S",1,"20","8:58","3","1","1","0","0","","2017-S-1-51-1-20","","",0,"Tiles",NA,""
"10706","site_1-51",2017-10-11,2017,"S",1,"20","8:58","3","1","1","0","0","","2017-S-1-51-1-20","","",0,"Sleepers",NA,""
"10707","site_1-51",2017-10-11,2017,"S",1,"80","8:58","3","1","1","1","0","","2017-S-1-51-1-80","","",0,"Tiles",NA,""
"10707","site_1-51",2017-10-11,2017,"S",1,"80","8:58","3","1","1","1","0","","2017-S-1-51-1-80","Lampropholis delicata","Delicate Skink",1,"Sleepers",NA,"adult"
"10708","site_1-51",2017-10-11,2017,"S",1,"INC","8:58","3","1","1",NA,NA,"","2017-S-1-51-1-INC","","",0,"",NA,""
"10707","site_1-51",2017-10-11,2017,"S",1,"80","8:58","3","1","1","1","0","","2017-S-1-51-1-80","","",0,"Tin",NA,""
"10783","site_1-58",2017-10-11,2017,"S",1,"INC","7:20","2","1","3",NA,NA,"","2017-S-1-58-1-INC","","",0,"",NA,""
"10782","site_1-58",2017-10-11,2017,"S",1,"80","7:20","2","1","3","0","0","","2017-S-1-58-1-80","","",0,"Sleepers",NA,""
"10782","site_1-58",2017-10-11,2017,"S",1,"80","7:20","2","1","3","0","0","","2017-S-1-58-1-80","","",0,"Tiles",NA,""
"10782","site_1-58",2017-10-11,2017,"S",1,"80","7:20","2","1","3","0","0","","2017-S-1-58-1-80","","",0,"Tin",NA,""
"10781","site_1-58",2017-10-11,2017,"S",1,"20","7:20","2","1","3","0","0","","2017-S-1-58-1-20","","",0,"Sleepers",NA,""
"10781","site_1-58",2017-10-11,2017,"S",1,"20","7:20","2","1","3","0","0","","2017-S-1-58-1-20","","",0,"Tiles",NA,""
"10781","site_1-58",2017-10-11,2017,"S",1,"20","7:20","2","1","3","0","0","","2017-S-1-58-1-20","","",0,"Tin",NA,""
"10786","site_1-61",2017-10-11,2017,"S",1,"INC","6:31","2","0","3",NA,NA,"","2017-S-1-61-1-INC","","",0,"",NA,""
"10784","site_1-61",2017-10-11,2017,"S",1,"20","6:31","2","0","3","1","0","","2017-S-1-61-1-20","","",0,"Tin",NA,""
"10784","site_1-61",2017-10-11,2017,"S",1,"20","6:31","2","0","3","1","0","","2017-S-1-61-1-20","","",0,"Tiles",NA,""
"10784","site_1-61",2017-10-11,2017,"S",1,"20","6:31","2","0","3","1","0","","2017-S-1-61-1-20","","",0,"Sleepers",NA,""
"10785","site_1-61",2017-10-11,2017,"S",1,"80","6:31","2","0","3","1","1","","2017-S-1-61-1-80","","",0,"Tin",NA,""
"10785","site_1-61",2017-10-11,2017,"S",1,"80","6:31","2","0","3","1","1","","2017-S-1-61-1-80","","",0,"Tiles",NA,""
"10785","site_1-61",2017-10-11,2017,"S",1,"80","6:31","2","0","3","1","1","","2017-S-1-61-1-80","","",0,"Sleepers",NA,""
"10710","site_1-63",2017-10-11,2017,"S",1,"80","9:16","3","1","1","1","0","","2017-S-1-63-1-80","","",0,"Tiles",NA,""
"10709","site_1-63",2017-10-11,2017,"S",1,"20","9:16","3","1","1","0","0","","2017-S-1-63-1-20","","",0,"Tiles",NA,""
"10711","site_1-63",2017-10-11,2017,"S",1,"INC","9:16","3","1","1",NA,NA,"","2017-S-1-63-1-INC","","",0,"",NA,""
"10710","site_1-63",2017-10-11,2017,"S",1,"80","9:16","3","1","1","1","0","","2017-S-1-63-1-80","","",0,"Tin",NA,""
"10709","site_1-63",2017-10-11,2017,"S",1,"20","9:16","3","1","1","0","0","","2017-S-1-63-1-20","Lampropholis guichenoti","Grass Skink",1,"Sleepers",NA,"adult"
"10709","site_1-63",2017-10-11,2017,"S",1,"20","9:16","3","1","1","0","0","","2017-S-1-63-1-20","Lampropholis guichenoti","Grass Skink",1,"Tin",NA,"adult"
"10710","site_1-63",2017-10-11,2017,"S",1,"80","9:16","3","1","1","1","0","","2017-S-1-63-1-80","","",0,"Sleepers",NA,""
"10787","site_2-13",2017-10-11,2017,"S",1,"20","9:30","3","2","2","0","0","","2017-S-2-13-1-20","","",0,"Tiles",NA,""
"10787","site_2-13",2017-10-11,2017,"S",1,"20","9:30","3","2","2","0","0","","2017-S-2-13-1-20","","",0,"Sleepers",NA,""
"10788","site_2-13",2017-10-11,2017,"S",1,"80","9:30","3","2","2","0","0","","2017-S-2-13-1-80","Cryptophis nigrescens","Eastern Small-eyed Snake",1,"Tin",NA,""
"10788","site_2-13",2017-10-11,2017,"S",1,"80","9:30","3","2","2","0","0","","2017-S-2-13-1-80","","",0,"Tiles",NA,""
"10788","site_2-13",2017-10-11,2017,"S",1,"80","9:30","3","2","2","0","0","","2017-S-2-13-1-80","","",0,"Sleepers",NA,""
"10789","site_2-13",2017-10-11,2017,"S",1,"INC","9:30","3","2","2",NA,NA,"","2017-S-2-13-1-INC","","",0,"",NA,""
"10787","site_2-13",2017-10-11,2017,"S",1,"20","9:30","3","2","2","0","0","","2017-S-2-13-1-20","Cryptophis nigrescens","Eastern Small-eyed Snake",1,"Tin",NA,""
"10791","site_2-4",2017-10-11,2017,"S",1,"80","10:05","3","1","3","0","0","","2017-S-2-4-1-80","","",0,"Sleepers",NA,""
"10791","site_2-4",2017-10-11,2017,"S",1,"80","10:05","3","1","3","0","0","","2017-S-2-4-1-80","","",0,"Tin",NA,""
"10790","site_2-4",2017-10-11,2017,"S",1,"20","10:05","3","1","3","0","0","","2017-S-2-4-1-20","","",0,"Tin",NA,""
"10790","site_2-4",2017-10-11,2017,"S",1,"20","10:05","3","1","3","0","0","","2017-S-2-4-1-20","","",0,"Tiles",NA,""
"10790","site_2-4",2017-10-11,2017,"S",1,"20","10:05","3","1","3","0","0","","2017-S-2-4-1-20","","",0,"Sleepers",NA,""
"10791","site_2-4",2017-10-11,2017,"S",1,"80","10:05","3","1","3","0","0","","2017-S-2-4-1-80","","",0,"Tiles",NA,""
"10792","site_2-4",2017-10-11,2017,"S",1,"INC","10:05","3","1","3",NA,NA,"","2017-S-2-4-1-INC","","",0,"",NA,""
"10713","site_2-7",2017-10-11,2017,"S",1,"80","10:47","3","2","2","0","0","","2017-S-2-7-1-80","","",0,"Tin",NA,""
"10713","site_2-7",2017-10-11,2017,"S",1,"80","10:47","3","2","2","0","0","","2017-S-2-7-1-80","","",0,"Tiles",NA,""
"10712","site_2-7",2017-10-11,2017,"S",1,"20","10:47","3","2","2","1","0","","2017-S-2-7-1-20","","",0,"Sleepers",NA,""
"10712","site_2-7",2017-10-11,2017,"S",1,"20","10:47","3","2","2","1","0","","2017-S-2-7-1-20","","",0,"Tiles",NA,""
"10714","site_2-7",2017-10-11,2017,"S",1,"INC","10:47","3","2","2",NA,NA,"","2017-S-2-7-1-INC","","",0,"",NA,""
"10712","site_2-7",2017-10-11,2017,"S",1,"20","10:47","3","2","2","1","0","","2017-S-2-7-1-20","","",0,"Tin",NA,""
"10713","site_2-7",2017-10-11,2017,"S",1,"80","10:47","3","2","2","0","0","","2017-S-2-7-1-80","Lampropholis guichenoti","Grass Skink",3,"Sleepers",NA,"2 adults, 1 subadult"
"10593","site_4-33",2017-10-11,2017,"S",1,"80","","2","1","3","0","0","","2017-S-4-33-1-80","","",0,"Tin",NA,""
"10592","site_4-33",2017-10-11,2017,"S",1,"20","","2","1","3","0","0","","2017-S-4-33-1-20","Lampropholis delicata","Delicate Skink",1,"Tin",NA,""
"10592","site_4-33",2017-10-11,2017,"S",1,"20","","2","1","3","0","0","","2017-S-4-33-1-20","","",0,"Sleepers",NA,""
"10593","site_4-33",2017-10-11,2017,"S",1,"80","","2","1","3","0","0","","2017-S-4-33-1-80","","",0,"Tiles",NA,""
"10593","site_4-33",2017-10-11,2017,"S",1,"80","","2","1","3","0","0","","2017-S-4-33-1-80","","",0,"Sleepers",NA,""
"10594","site_4-33",2017-10-11,2017,"S",1,"INC","","2","1","3",NA,NA,"","2017-S-4-33-1-INC","","",0,"",NA,""
"10592","site_4-33",2017-10-11,2017,"S",1,"20","","2","1","3","0","0","","2017-S-4-33-1-20","","",0,"Tiles",NA,""
"10880","site_4-A",2017-10-11,2017,"S",2,"20","6:26","2","0","3","0","0","","2017-S-4-A-2-20","","",0,"Tin",NA,""
"10880","site_4-A",2017-10-11,2017,"S",2,"20","6:26","2","0","3","0","0","","2017-S-4-A-2-20","","",0,"Sleepers",NA,""
"10880","site_4-A",2017-10-11,2017,"S",2,"20","6:26","2","0","3","0","0","","2017-S-4-A-2-20","","",0,"Tiles",NA,""
"10881","site_4-A",2017-10-11,2017,"S",2,"80","6:26","2","0","3","0","0","","2017-S-4-A-2-80","","",0,"Tiles",NA,""
"10881","site_4-A",2017-10-11,2017,"S",2,"80","6:26","2","0","3","0","0","","2017-S-4-A-2-80","","",0,"Sleepers",NA,""
"10882","site_4-A",2017-10-11,2017,"S",2,"INC","6:26","2","0","3",NA,NA,"","2017-S-4-A-2-INC","","",0,"",NA,""
"10881","site_4-A",2017-10-11,2017,"S",2,"80","6:26","2","0","3","0","0","","2017-S-4-A-2-80","","",0,"Tin",NA,""
"10889","site_4-B",2017-10-11,2017,"S",1,"20","9:40","3","2","2","0","0","","2017-S-4-B-1-20","","",0,"Tin",NA,""
"10891","site_4-B",2017-10-11,2017,"S",1,"INC","9:40","3","2","2",NA,NA,"","2017-S-4-B-1-INC","","",0,"",NA,""
"10890","site_4-B",2017-10-11,2017,"S",1,"80","9:40","3","2","2","1","2","","2017-S-4-B-1-80","Limnodynastes peronii","Striped Marsh Frog",2,"Sleepers",NA,""
"10890","site_4-B",2017-10-11,2017,"S",1,"80","9:40","3","2","2","1","2","","2017-S-4-B-1-80","","",0,"Tiles",NA,"NEED 1 TILE"
"10890","site_4-B",2017-10-11,2017,"S",1,"80","9:40","3","2","2","1","2","","2017-S-4-B-1-80","","",0,"Tin",NA,""
"10889","site_4-B",2017-10-11,2017,"S",1,"20","9:40","3","2","2","0","0","","2017-S-4-B-1-20","","",0,"Sleepers",NA,""
"10889","site_4-B",2017-10-11,2017,"S",1,"20","9:40","3","2","2","0","0","","2017-S-4-B-1-20","","",0,"Tiles",NA,""
"10672","site_6-115",2017-10-11,2017,"S",1,"INC","6:50","2","0","2",NA,NA,"","2017-S-6-115-1-INC","","",0,"",NA,""
"10670","site_6-115",2017-10-11,2017,"S",1,"20","6:50","2","0","2","2","1","","2017-S-6-115-1-20","","",0,"Tin",NA,""
"10670","site_6-115",2017-10-11,2017,"S",1,"20","6:50","2","0","2","2","1","","2017-S-6-115-1-20","","",0,"Tiles",NA,""
"10670","site_6-115",2017-10-11,2017,"S",1,"20","6:50","2","0","2","2","1","","2017-S-6-115-1-20","","",0,"Sleepers",NA,""
"10671","site_6-115",2017-10-11,2017,"S",1,"80","6:50","2","0","2","2","1","","2017-S-6-115-1-80","Cryptophis nigrescens","Eastern Small-eyed Snake",1,"Tin",NA,""
"10671","site_6-115",2017-10-11,2017,"S",1,"80","6:50","2","0","2","2","1","","2017-S-6-115-1-80","","",0,"Sleepers",NA,""
"10671","site_6-115",2017-10-11,2017,"S",1,"80","6:50","2","0","2","2","1","","2017-S-6-115-1-80","","",NA,"Tiles",NA,"no tiles"
"10577","site_6-152",2017-10-11,2017,"S",1,"20","10:00","3","2","3","0",NA,"","2017-S-6-152-1-20","","",0,"Tiles",NA,""
"10577","site_6-152",2017-10-11,2017,"S",1,"20","10:00","3","2","3","0",NA,"","2017-S-6-152-1-20","","",0,"Tin",NA,""
"10577","site_6-152",2017-10-11,2017,"S",1,"20","10:00","3","2","3","0",NA,"","2017-S-6-152-1-20","","",0,"Tiles",NA,""
"10577","site_6-152",2017-10-11,2017,"S",1,"20","10:00","3","2","3","0",NA,"","2017-S-6-152-1-20","","",0,"Sleepers",NA,""
"10577","site_6-152",2017-10-11,2017,"S",1,"20","10:00","3","2","3","0",NA,"","2017-S-6-152-1-20","","",0,"Tin",NA,""
"10577","site_6-152",2017-10-11,2017,"S",1,"20","10:00","3","2","3","0",NA,"","2017-S-6-152-1-20","","",0,"Sleepers",NA,""
"10578","site_6-152",2017-10-11,2017,"S",1,"80","10:00","3","2","3","0",NA,"","2017-S-6-152-1-80","Lampropholis delicata","Delicate Skink",1,"Tin",NA,""
"10578","site_6-152",2017-10-11,2017,"S",1,"80","10:00","3","2","3","0",NA,"","2017-S-6-152-1-80","Cryptophis nigrescens","Eastern Small-eyed Snake",1,"Tin",NA,""
"10578","site_6-152",2017-10-11,2017,"S",1,"80","10:00","3","2","3","0",NA,"","2017-S-6-152-1-80","Lampropholis delicata","Delicate Skink",1,"Tiles",NA,""
"10579","site_6-152",2017-10-11,2017,"S",1,"INC","10:00","3","2","3","0",NA,"","2017-S-6-152-1-INC","","",0,"",NA,""
"10578","site_6-152",2017-10-11,2017,"S",1,"80","10:00","3","2","3","0",NA,"","2017-S-6-152-1-80","Cryptophis nigrescens","Eastern Small-eyed Snake",1,"Tin",NA,""
"10578","site_6-152",2017-10-11,2017,"S",1,"80","10:00","3","2","3","0",NA,"","2017-S-6-152-1-80","Lampropholis delicata","Delicate Skink",1,"Tin",NA,""
"10578","site_6-152",2017-10-11,2017,"S",1,"80","10:00","3","2","3","0",NA,"","2017-S-6-152-1-80","Lampropholis delicata","Delicate Skink",1,"Tiles",NA,""
"10578","site_6-152",2017-10-11,2017,"S",1,"80","10:00","3","2","3","0",NA,"","2017-S-6-152-1-80","","",0,"Sleepers",NA,""
"10579","site_6-152",2017-10-11,2017,"S",1,"INC","10:00","3","2","3","0",NA,"","2017-S-6-152-1-INC","","",0,"",NA,""
"10578","site_6-152",2017-10-11,2017,"S",1,"80","10:00","3","2","3","0",NA,"","2017-S-6-152-1-80","Lampropholis delicata","Delicate Skink",1,"Sleepers",NA,""
"10885","site_6-162",2017-10-11,2017,"S",1,"INC","6:58","3","0","3",NA,NA,"","2017-S-6-162-1-INC","","",0,"",NA,""
"10884","site_6-162",2017-10-11,2017,"S",1,"80","6:58","3","0","3","0","2","","2017-S-6-162-1-80","","",0,"Tin",NA,""
"10884","site_6-162",2017-10-11,2017,"S",1,"80","6:58","3","0","3","0","2","","2017-S-6-162-1-80","","",0,"Tiles",NA,""
"10884","site_6-162",2017-10-11,2017,"S",1,"80","6:58","3","0","3","0","2","","2017-S-6-162-1-80","","",0,"Sleepers",NA,""
"10883","site_6-162",2017-10-11,2017,"S",1,"20","6:58","3","0","3","0","1","","2017-S-6-162-1-20","","",0,"Tiles",NA,""
"10883","site_6-162",2017-10-11,2017,"S",1,"20","6:58","3","0","3","0","1","","2017-S-6-162-1-20","","",0,"Tin",NA,""
"10883","site_6-162",2017-10-11,2017,"S",1,"20","6:58","3","0","3","0","1","","2017-S-6-162-1-20","","",0,"Sleepers",NA,""
"10886","site_6-54",2017-10-11,2017,"S",1,"20","9:30","3","2","2","0","2","","2017-S-6-54-1-20","","",0,"Tiles",NA,""
"10886","site_6-54",2017-10-11,2017,"S",1,"20","9:30","3","2","2","0","2","","2017-S-6-54-1-20","","",0,"Tin",NA,""
"10886","site_6-54",2017-10-11,2017,"S",1,"20","9:30","3","2","2","0","2","","2017-S-6-54-1-20","","",0,"Sleepers",NA,""
"10887","site_6-54",2017-10-11,2017,"S",1,"80","9:30","3","2","2","0","3","","2017-S-6-54-1-80","","",0,"Tin",NA,""
"10887","site_6-54",2017-10-11,2017,"S",1,"80","9:30","3","2","2","0","3","","2017-S-6-54-1-80","Limnodynastes peronii","Striped Marsh Frog",1,"Tiles",NA,""
"10887","site_6-54",2017-10-11,2017,"S",1,"80","9:30","3","2","2","0","3","","2017-S-6-54-1-80","","",0,"Sleepers",NA,""
"10888","site_6-54",2017-10-11,2017,"S",1,"INC","9:30","3","2","2",NA,NA,"","2017-S-6-54-1-INC","","",0,"",NA,""
"10897","site_6-54A",2017-10-11,2017,"S",1,"INC","9:10","3","1","2",NA,NA,"","2017-S-6-54A-1-INC","","",0,"",NA,""
"10895","site_6-54A",2017-10-11,2017,"S",1,"20","9:10","3","1","2","0","1","","2017-S-6-54A-1-20","","",0,"Tin",NA,""
"10895","site_6-54A",2017-10-11,2017,"S",1,"20","9:10","3","1","2","0","1","","2017-S-6-54A-1-20","","",0,"Tiles",NA,""
"10895","site_6-54A",2017-10-11,2017,"S",1,"20","9:10","3","1","2","0","1","","2017-S-6-54A-1-20","","",0,"Sleepers",NA,""
"10896","site_6-54A",2017-10-11,2017,"S",1,"80","9:10","3","1","2","0","2","","2017-S-6-54A-1-80","","",0,"Sleepers",NA,"NEEDS 1 SLEEPER"
"10896","site_6-54A",2017-10-11,2017,"S",1,"80","9:10","3","1","2","0","2","","2017-S-6-54A-1-80","","",0,"Tiles",NA,"NEEDS 1 TILE"
"10896","site_6-54A",2017-10-11,2017,"S",1,"80","9:10","3","1","2","0","2","","2017-S-6-54A-1-80","","",0,"Tin",NA,""
"10662","site_6-59",2017-10-11,2017,"S",1,"80","9:20","2","1","2","0","0","","2017-S-6-59-1-80","Lampropholis delicata","Delicate Skink",1,"Tiles",NA,""
"10663","site_6-59",2017-10-11,2017,"S",1,"INC","9:20","2","1","2",NA,NA,"","2017-S-6-59-1-INC","Lampropholis delicata","Delicate Skink",1,"",NA,"30m in open"
"10661","site_6-59",2017-10-11,2017,"S",1,"20","9:20","2","1","2","0","0","","2017-S-6-59-1-20","","",0,"Tiles",NA,""
"10661","site_6-59",2017-10-11,2017,"S",1,"20","9:20","2","1","2","0","0","","2017-S-6-59-1-20","","",0,"Sleepers",NA,""
"10662","site_6-59",2017-10-11,2017,"S",1,"80","9:20","2","1","2","0","0","","2017-S-6-59-1-80","Lampropholis delicata","Delicate Skink",1,"Tin",NA,""
"10662","site_6-59",2017-10-11,2017,"S",1,"80","9:20","2","1","2","0","0","","2017-S-6-59-1-80","Lampropholis delicata","Delicate Skink",1,"Sleepers",NA,""
"10661","site_6-59",2017-10-11,2017,"S",1,"20","9:20","2","1","2","0","0","","2017-S-6-59-1-20","","",0,"Tin",NA,""
"10582","site_6-94",2017-10-11,2017,"S",1,"INC","6:45","2","1","3",NA,NA,"","2017-S-6-94-1-INC","","",0,"",NA,""
"10580","site_6-94",2017-10-11,2017,"S",1,"20","6:45","2","1","3","0","0","","2017-S-6-94-1-20","","",0,"Tin",NA,""
"10580","site_6-94",2017-10-11,2017,"S",1,"20","6:45","2","1","3","0","0","","2017-S-6-94-1-20","","",0,"Tiles",NA,""
"10580","site_6-94",2017-10-11,2017,"S",1,"20","6:45","2","1","3","0","0","","2017-S-6-94-1-20","","",0,"Sleepers",NA,""
"10581","site_6-94",2017-10-11,2017,"S",1,"80","6:45","2","1","3","0","0","","2017-S-6-94-1-80","Lampropholis delicata","Delicate Skink",1,"Tin",NA,""
"10581","site_6-94",2017-10-11,2017,"S",1,"80","6:45","2","1","3","0","0","","2017-S-6-94-1-80","","",0,"Sleepers",NA,""
"10581","site_6-94",2017-10-11,2017,"S",1,"80","6:45","2","1","3","0","0","","2017-S-6-94-1-80","","",0,"Tiles",NA,""
"10652","site_7-1",2017-10-11,2017,"S",1,"20","8:24","2","1","2","1","1","","2017-S-7-1-1-20","","",0,"Sleepers",NA,""
"10653","site_7-1",2017-10-11,2017,"S",1,"80","8:24","2","1","2","1","1","","2017-S-7-1-1-80","","",0,"Tin",NA,""
"10654","site_7-1",2017-10-11,2017,"S",1,"INC","8:24","2","1","2",NA,NA,"","2017-S-7-1-1-INC","","",0,"",NA,""
"10653","site_7-1",2017-10-11,2017,"S",1,"80","8:24","2","1","2","1","1","","2017-S-7-1-1-80","","",0,"Tiles",NA,""
"10652","site_7-1",2017-10-11,2017,"S",1,"20","8:24","2","1","2","1","1","","2017-S-7-1-1-20","","",0,"Tin",NA,""
"10652","site_7-1",2017-10-11,2017,"S",1,"20","8:24","2","1","2","1","1","","2017-S-7-1-1-20","","",0,"Tiles",NA,""
"10653","site_7-1",2017-10-11,2017,"S",1,"80","8:24","2","1","2","1","1","","2017-S-7-1-1-80","","",0,"Sleepers",NA,""
"10658","site_7-45",2017-10-11,2017,"S",1,"20","8:50","2","1","2","0","0","","2017-S-7-45-1-20","Cyclodomorphus michaeli","Coastal She-oak Skink",1,"Tiles",NA,""
"10658","site_7-45",2017-10-11,2017,"S",1,"20","8:50","2","1","2","0","0","","2017-S-7-45-1-20","","",0,"Sleepers",NA,""
"10660","site_7-45",2017-10-11,2017,"S",1,"INC","8:50","2","1","2",NA,NA,"","2017-S-7-45-1-INC","","",0,"",NA,""
"10659","site_7-45",2017-10-11,2017,"S",1,"80","8:50","2","1","2","0","0","","2017-S-7-45-1-80","Cryptophis nigrescens","Eastern Small-eyed Snake",1,"Tin",NA,""
"10659","site_7-45",2017-10-11,2017,"S",1,"80","8:50","2","1","2","0","0","","2017-S-7-45-1-80","","",0,"Sleepers",NA,""
"10658","site_7-45",2017-10-11,2017,"S",1,"20","8:50","2","1","2","0","0","","2017-S-7-45-1-20","Lampropholis delicata","Delicate Skink",1,"Tin",NA,"BURNT"
"10659","site_7-45",2017-10-11,2017,"S",1,"80","8:50","2","1","2","0","0","","2017-S-7-45-1-80","","",0,"Tiles",NA,""
"10658","site_7-45",2017-10-11,2017,"S",1,"20","8:50","2","1","2","0","0","","2017-S-7-45-1-20","Lampropholis delicata","Delicate Skink",1,"Tin",NA,""
"10658","site_7-45",2017-10-11,2017,"S",1,"20","8:50","2","1","2","0","0","","2017-S-7-45-1-20","Hemiaspis signata","Swamp Snake",1,"Tin",NA,""
"10575","site_7-47",2017-10-11,2017,"S",1,"80","9:30","3","2","3","0",NA,"","2017-S-7-47-1-80","Lampropholis delicata","Delicate Skink",2,"Tin",NA,""
"10574","site_7-47",2017-10-11,2017,"S",1,"20","9:30","3","2","3","0",NA,"","2017-S-7-47-1-20","Amphibolurus muricatus","Jacky Lizard",1,"Tin",NA,""
